Image_id,bounding_id,image_path,crop_file_path,x1,y1,x2,y2,species,score,box_num,user
obs_102691691_photo_171703626,obs_102691691_photo_171703626_4,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,297.3252563,500.2120972,1174.200684,1656.925293,Marginariella boryana,0.022790965,4,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_4,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,297.3252563,500.2120972,1174.200684,1656.925293,Alaria praelonga,0.014999112,4,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_5,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,304.3598328,416.2759399,1141.290039,1644.082275,Egregia menziesii,0.512483239,5,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_5,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,304.3598328,416.2759399,1141.290039,1644.082275,Alaria marginata,0.200018749,5,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_5,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,304.3598328,416.2759399,1141.290039,1644.082275,Alaria praelonga,0.064064592,5,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_5,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,304.3598328,416.2759399,1141.290039,1644.082275,Alaria angusta,0.034342099,5,Egregia menziesii
obs_102691691_photo_171703626,obs_102691691_photo_171703626_5,/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,304.3598328,416.2759399,1141.290039,1644.082275,Alaria lanceolata,0.030789226,5,Egregia menziesii
obs_10317797_photo_14298032,obs_10317797_photo_14298032_1,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,488.5404663,521.3953247,1143.089233,1252.060791,Larus glaucescens,0.901813805,1,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_1,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,488.5404663,521.3953247,1143.089233,1252.060791,Larus occidentalis,0.052455425,1,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_1,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,488.5404663,521.3953247,1143.089233,1252.060791,Larus californicus,0.021365024,1,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_1,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,488.5404663,521.3953247,1143.089233,1252.060791,Larus smithsonianus,0.003431891,1,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_1,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,488.5404663,521.3953247,1143.089233,1252.060791,Larus vegae,0.002844096,1,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_2,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,472.6536255,1075.485718,705.329834,1212.853149,Odontaster penicillatus,0.059523359,2,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_2,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,472.6536255,1075.485718,705.329834,1212.853149,Stellaster princeps,0.057214677,2,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_2,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,472.6536255,1075.485718,705.329834,1212.853149,Patiria pectinifera,0.056222025,2,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_2,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,472.6536255,1075.485718,705.329834,1212.853149,Dipsacaster pretiosus,0.044528928,2,Dermasterias imbricata
obs_10317797_photo_14298032,obs_10317797_photo_14298032_2,/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,472.6536255,1075.485718,705.329834,1212.853149,Ceramaster japonicus,0.043297436,2,Dermasterias imbricata
obs_130480768_photo_70327211,obs_130480768_photo_70327211_1,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box1.jpg,15.26031494,337.7511597,2035.24292,1160.744629,Erpobdella testacea,0.144742221,1,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_1,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box1.jpg,15.26031494,337.7511597,2035.24292,1160.744629,Gordius robustus,0.144470811,1,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_1,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box1.jpg,15.26031494,337.7511597,2035.24292,1160.744629,Erpobdella nigricollis,0.131539151,1,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_1,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box1.jpg,15.26031494,337.7511597,2035.24292,1160.744629,Erpobdella melanostoma,0.053088672,1,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_1,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box1.jpg,15.26031494,337.7511597,2035.24292,1160.744629,Erpobdella punctata,0.051016722,1,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_2,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box2.jpg,973.5472412,582.2009277,1515.416382,824.6799316,Dina lineata,0.112766527,2,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_2,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box2.jpg,973.5472412,582.2009277,1515.416382,824.6799316,Myzobdella lugubris,0.101229891,2,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_2,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box2.jpg,973.5472412,582.2009277,1515.416382,824.6799316,Anisorhynchodemus luteicollis,0.059568584,2,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_2,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box2.jpg,973.5472412,582.2009277,1515.416382,824.6799316,Erpobdella nigricollis,0.056077037,2,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_2,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box2.jpg,973.5472412,582.2009277,1515.416382,824.6799316,Asiaticobdella fenestrata,0.040844757,2,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_3,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box3.jpg,974.5675049,583.0284424,1518.407593,823.9489746,Dina lineata,0.151866272,3,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_3,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box3.jpg,974.5675049,583.0284424,1518.407593,823.9489746,Myzobdella lugubris,0.082895845,3,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_3,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box3.jpg,974.5675049,583.0284424,1518.407593,823.9489746,Asiaticobdella fenestrata,0.043941092,3,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_3,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box3.jpg,974.5675049,583.0284424,1518.407593,823.9489746,Lineus atrocaeruleus,0.039133035,3,Hirudo michaelseni
obs_130480768_photo_70327211,obs_130480768_photo_70327211_3,/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_130480768_photo_70327211_box3.jpg,974.5675049,583.0284424,1518.407593,823.9489746,Emplectonema buergeri,0.038109168,3,Hirudo michaelseni
obs_188731534_photo_330410184,obs_188731534_photo_330410184_1,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box1.jpg,441.2598877,947.5720215,1317.004395,1500.618164,Lonsdalea quercina,0.334500045,1,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_1,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box1.jpg,441.2598877,947.5720215,1317.004395,1500.618164,Callirhytis glandium,0.030167598,1,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_1,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box1.jpg,441.2598877,947.5720215,1317.004395,1500.618164,Retinia resinella,0.020194473,1,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_1,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box1.jpg,441.2598877,947.5720215,1317.004395,1500.618164,Contarinia coryli,0.017266396,1,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_1,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box1.jpg,441.2598877,947.5720215,1317.004395,1500.618164,Callirhytis rufescens,0.010259545,1,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_2,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box2.jpg,711.6974487,947.3283081,1244.608643,1492.225098,Toumeyella mirabilis,0.139321432,2,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_2,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box2.jpg,711.6974487,947.3283081,1244.608643,1492.225098,Toumeyella erythrinae,0.107856564,2,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_2,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box2.jpg,711.6974487,947.3283081,1244.608643,1492.225098,Toumeyella quadrifasciata,0.098634027,2,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_2,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box2.jpg,711.6974487,947.3283081,1244.608643,1492.225098,Papuexul bidwilli,0.036324762,2,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_2,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box2.jpg,711.6974487,947.3283081,1244.608643,1492.225098,Apiomorpha strombylosa,0.028081596,2,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_3,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box3.jpg,435.5384216,945.2896729,1363.421509,1502.4823,Lonsdalea quercina,0.296137512,3,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_3,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box3.jpg,435.5384216,945.2896729,1363.421509,1502.4823,Callirhytis glandium,0.020805921,3,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_3,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box3.jpg,435.5384216,945.2896729,1363.421509,1502.4823,Contarinia coryli,0.018611928,3,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_3,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box3.jpg,435.5384216,945.2896729,1363.421509,1502.4823,Toumeyella erythrinae,0.017943218,3,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_3,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box3.jpg,435.5384216,945.2896729,1363.421509,1502.4823,Toumeyella obunca,0.01512689,3,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_4,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box4.jpg,707.687439,950.2242432,1251.329102,1497.286011,Toumeyella mirabilis,0.213931844,4,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_4,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box4.jpg,707.687439,950.2242432,1251.329102,1497.286011,Toumeyella erythrinae,0.113567211,4,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_4,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box4.jpg,707.687439,950.2242432,1251.329102,1497.286011,Toumeyella quadrifasciata,0.103842899,4,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_4,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box4.jpg,707.687439,950.2242432,1251.329102,1497.286011,Papuexul bidwilli,0.052082203,4,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_4,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box4.jpg,707.687439,950.2242432,1251.329102,1497.286011,Toumeyella obunca,0.040555779,4,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_5,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box5.jpg,434.0819092,955.4938965,839.3469238,1408.160645,Lonsdalea quercina,0.278612137,5,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_5,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box5.jpg,434.0819092,955.4938965,839.3469238,1408.160645,Quercus hawkinsiae,0.092134841,5,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_5,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box5.jpg,434.0819092,955.4938965,839.3469238,1408.160645,Quercus coccinea,0.062911093,5,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_5,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box5.jpg,434.0819092,955.4938965,839.3469238,1408.160645,Quercus velutina,0.061343677,5,Lonsdalea quercina
obs_188731534_photo_330410184,obs_188731534_photo_330410184_5,/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_188731534_photo_330410184_box5.jpg,434.0819092,955.4938965,839.3469238,1408.160645,Ceratocystis fagacearum,0.038281433,5,Lonsdalea quercina
obs_194599339_photo_342107100,obs_194599339_photo_342107100_1,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box1.jpg,57.43029785,447.5730286,1413.075928,1390.235352,Pilula cordemoyi,0.122234181,1,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_1,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box1.jpg,57.43029785,447.5730286,1413.075928,1390.235352,Daudebardia brevipes,0.068543099,1,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_1,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box1.jpg,57.43029785,447.5730286,1413.075928,1390.235352,Otoconcha dimidiata,0.042814709,1,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_1,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box1.jpg,57.43029785,447.5730286,1413.075928,1390.235352,Kontikia pelewensis,0.04193921,1,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_1,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box1.jpg,57.43029785,447.5730286,1413.075928,1390.235352,Fastosarion brazieri,0.019612173,1,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_2,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box2.jpg,59.75852966,454.1029968,1406.439209,1380.152588,Pilula cordemoyi,0.1107857,2,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_2,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box2.jpg,59.75852966,454.1029968,1406.439209,1380.152588,Otoconcha dimidiata,0.050061669,2,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_2,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box2.jpg,59.75852966,454.1029968,1406.439209,1380.152588,Fastosarion brazieri,0.049082905,2,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_2,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box2.jpg,59.75852966,454.1029968,1406.439209,1380.152588,Daudebardia brevipes,0.043137427,2,Obama nungara
obs_194599339_photo_342107100,obs_194599339_photo_342107100_2,/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194599339_photo_342107100_box2.jpg,59.75852966,454.1029968,1406.439209,1380.152588,Kontikia pelewensis,0.032532282,2,Obama nungara
obs_194795499_photo_341224314,obs_194795499_photo_341224314_1,/share/ftrscape/image_dataset/obs_194795499_photo_341224314.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_194795499_photo_341224314_box1.jpg,485.6720581,725.0654297,1697.263184,1442.58606,Amplexidiscus fenestrafer,0.09051276,1,Urticina columbiana
