crop_file,crop_file_path,image_id,Falsely identified?,rank,box_num,species,User_classified,same_species?,My analysis,common_name,kingdom,user_kingdom,phylum,user_phylum,class,user_class,order,user_order,family,user_family,genus,user_genus,score,top_no,topk_predictions_json
obs_102691691_photo_171703626_box3.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box3.jpg,obs_102691691_photo_171703626,#N/A,3,3,Egregia menziesii,Egregia menziesii,TRUE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Lessoniaceae,Lessoniaceae,Egregia,Egregia,0.758642018,1,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7586420178413391}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.04235883057117462}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.04231587052345276}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.02706908993422985}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.015688514336943626}]"
obs_102691691_photo_171703626_box3.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box3.jpg,obs_102691691_photo_171703626,#N/A,3,3,Marginariella urvilliana,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Fucales,Laminariales,Seirococcaceae,Lessoniaceae,Marginariella,Egregia,0.042358831,2,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7586420178413391}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.04235883057117462}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.04231587052345276}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.02706908993422985}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.015688514336943626}]"
obs_102691691_photo_171703626_box3.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box3.jpg,obs_102691691_photo_171703626,#N/A,3,3,Marginariella boryana,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Fucales,Laminariales,Seirococcaceae,Lessoniaceae,Marginariella,Egregia,0.042315871,3,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7586420178413391}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.04235883057117462}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.04231587052345276}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.02706908993422985}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.015688514336943626}]"
obs_102691691_photo_171703626_box3.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box3.jpg,obs_102691691_photo_171703626,#N/A,3,3,Alaria marginata,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.02706909,4,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7586420178413391}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.04235883057117462}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.04231587052345276}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.02706908993422985}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.015688514336943626}]"
obs_102691691_photo_171703626_box3.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box3.jpg,obs_102691691_photo_171703626,#N/A,3,3,Alaria praelonga,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.015688514,5,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7586420178413391}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.04235883057117462}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.04231587052345276}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.02706908993422985}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.015688514336943626}]"
obs_102691691_photo_171703626_box4.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,obs_102691691_photo_171703626,#N/A,4,4,Egregia menziesii,Egregia menziesii,TRUE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Lessoniaceae,Lessoniaceae,Egregia,Egregia,0.779517114,1,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7795171141624451}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.0571218840777874}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.02288016490638256}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.02279096469283104}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.014999112114310265}]"
obs_102691691_photo_171703626_box4.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,obs_102691691_photo_171703626,#N/A,4,4,Alaria marginata,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.057121884,2,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7795171141624451}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.0571218840777874}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.02288016490638256}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.02279096469283104}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.014999112114310265}]"
obs_102691691_photo_171703626_box4.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,obs_102691691_photo_171703626,#N/A,4,4,Marginariella urvilliana,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Fucales,Laminariales,Seirococcaceae,Lessoniaceae,Marginariella,Egregia,0.022880165,3,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7795171141624451}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.0571218840777874}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.02288016490638256}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.02279096469283104}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.014999112114310265}]"
obs_102691691_photo_171703626_box4.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,obs_102691691_photo_171703626,#N/A,4,4,Marginariella boryana,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Fucales,Laminariales,Seirococcaceae,Lessoniaceae,Marginariella,Egregia,0.022790965,4,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7795171141624451}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.0571218840777874}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.02288016490638256}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.02279096469283104}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.014999112114310265}]"
obs_102691691_photo_171703626_box4.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box4.jpg,obs_102691691_photo_171703626,#N/A,4,4,Alaria praelonga,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.014999112,5,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.7795171141624451}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.0571218840777874}, {""species"": ""Marginariella urvilliana"", ""common_name"": """", ""score"": 0.02288016490638256}, {""species"": ""Marginariella boryana"", ""common_name"": """", ""score"": 0.02279096469283104}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.014999112114310265}]"
obs_102691691_photo_171703626_box5.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,obs_102691691_photo_171703626,#N/A,5,5,Egregia menziesii,Egregia menziesii,TRUE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Lessoniaceae,Lessoniaceae,Egregia,Egregia,0.512483239,1,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.5124832391738892}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.2000187486410141}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.06406459212303162}, {""species"": ""Alaria angusta"", ""common_name"": """", ""score"": 0.034342098981142044}, {""species"": ""Alaria lanceolata"", ""common_name"": """", ""score"": 0.030789226293563843}]"
obs_102691691_photo_171703626_box5.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,obs_102691691_photo_171703626,#N/A,5,5,Alaria marginata,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.200018749,2,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.5124832391738892}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.2000187486410141}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.06406459212303162}, {""species"": ""Alaria angusta"", ""common_name"": """", ""score"": 0.034342098981142044}, {""species"": ""Alaria lanceolata"", ""common_name"": """", ""score"": 0.030789226293563843}]"
obs_102691691_photo_171703626_box5.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,obs_102691691_photo_171703626,#N/A,5,5,Alaria praelonga,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.064064592,3,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.5124832391738892}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.2000187486410141}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.06406459212303162}, {""species"": ""Alaria angusta"", ""common_name"": """", ""score"": 0.034342098981142044}, {""species"": ""Alaria lanceolata"", ""common_name"": """", ""score"": 0.030789226293563843}]"
obs_102691691_photo_171703626_box5.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,obs_102691691_photo_171703626,#N/A,5,5,Alaria angusta,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.034342099,4,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.5124832391738892}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.2000187486410141}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.06406459212303162}, {""species"": ""Alaria angusta"", ""common_name"": """", ""score"": 0.034342098981142044}, {""species"": ""Alaria lanceolata"", ""common_name"": """", ""score"": 0.030789226293563843}]"
obs_102691691_photo_171703626_box5.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_102691691_photo_171703626_box5.jpg,obs_102691691_photo_171703626,#N/A,5,5,Alaria lanceolata,Egregia menziesii,FALSE,,,Chromista,Chromista,Ochrophyta,Ochrophyta,Phaeophyceae,Phaeophyceae,Laminariales,Laminariales,Alariaceae,Lessoniaceae,Alaria,Egregia,0.030789226,5,"[{""species"": ""Egregia menziesii"", ""common_name"": """", ""score"": 0.5124832391738892}, {""species"": ""Alaria marginata"", ""common_name"": """", ""score"": 0.2000187486410141}, {""species"": ""Alaria praelonga"", ""common_name"": """", ""score"": 0.06406459212303162}, {""species"": ""Alaria angusta"", ""common_name"": """", ""score"": 0.034342098981142044}, {""species"": ""Alaria lanceolata"", ""common_name"": """", ""score"": 0.030789226293563843}]"
obs_10317797_photo_14298032_box1.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,1,1,Larus glaucescens,Dermasterias imbricata,FALSE,Species not in the box,Glaucous-winged gull,Animalia,Animalia,Chordata,Echinodermata,Aves,Asteroidea,Charadriiformes,Valvatida,Laridae,Asteropseidae,Larus,Dermasterias,0.901813805,1,"[{""species"": ""Larus glaucescens"", ""common_name"": ""Glaucous-winged gull"", ""score"": 0.901813805103302}, {""species"": ""Larus occidentalis"", ""common_name"": ""Western gull"", ""score"": 0.05245542526245117}, {""species"": ""Larus californicus"", ""common_name"": ""California Gull"", ""score"": 0.021365024149417877}, {""species"": ""Larus smithsonianus"", ""common_name"": ""American Herring Gull"", ""score"": 0.0034318906255066395}, {""species"": ""Larus vegae"", ""common_name"": ""Vega Gull"", ""score"": 0.0028440956957638264}]"
obs_10317797_photo_14298032_box1.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,1,1,Larus occidentalis,Dermasterias imbricata,FALSE,Species not in the box,Western gull,Animalia,Animalia,Chordata,Echinodermata,Aves,Asteroidea,Charadriiformes,Valvatida,Laridae,Asteropseidae,Larus,Dermasterias,0.052455425,2,"[{""species"": ""Larus glaucescens"", ""common_name"": ""Glaucous-winged gull"", ""score"": 0.901813805103302}, {""species"": ""Larus occidentalis"", ""common_name"": ""Western gull"", ""score"": 0.05245542526245117}, {""species"": ""Larus californicus"", ""common_name"": ""California Gull"", ""score"": 0.021365024149417877}, {""species"": ""Larus smithsonianus"", ""common_name"": ""American Herring Gull"", ""score"": 0.0034318906255066395}, {""species"": ""Larus vegae"", ""common_name"": ""Vega Gull"", ""score"": 0.0028440956957638264}]"
obs_10317797_photo_14298032_box1.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,1,1,Larus californicus,Dermasterias imbricata,FALSE,Species not in the box,California Gull,Animalia,Animalia,Chordata,Echinodermata,Aves,Asteroidea,Charadriiformes,Valvatida,Laridae,Asteropseidae,Larus,Dermasterias,0.021365024,3,"[{""species"": ""Larus glaucescens"", ""common_name"": ""Glaucous-winged gull"", ""score"": 0.901813805103302}, {""species"": ""Larus occidentalis"", ""common_name"": ""Western gull"", ""score"": 0.05245542526245117}, {""species"": ""Larus californicus"", ""common_name"": ""California Gull"", ""score"": 0.021365024149417877}, {""species"": ""Larus smithsonianus"", ""common_name"": ""American Herring Gull"", ""score"": 0.0034318906255066395}, {""species"": ""Larus vegae"", ""common_name"": ""Vega Gull"", ""score"": 0.0028440956957638264}]"
obs_10317797_photo_14298032_box1.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,1,1,Larus smithsonianus,Dermasterias imbricata,FALSE,Species not in the box,American Herring Gull,Animalia,Animalia,Chordata,Echinodermata,Aves,Asteroidea,Charadriiformes,Valvatida,Laridae,Asteropseidae,Larus,Dermasterias,0.003431891,4,"[{""species"": ""Larus glaucescens"", ""common_name"": ""Glaucous-winged gull"", ""score"": 0.901813805103302}, {""species"": ""Larus occidentalis"", ""common_name"": ""Western gull"", ""score"": 0.05245542526245117}, {""species"": ""Larus californicus"", ""common_name"": ""California Gull"", ""score"": 0.021365024149417877}, {""species"": ""Larus smithsonianus"", ""common_name"": ""American Herring Gull"", ""score"": 0.0034318906255066395}, {""species"": ""Larus vegae"", ""common_name"": ""Vega Gull"", ""score"": 0.0028440956957638264}]"
obs_10317797_photo_14298032_box1.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box1.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,1,1,Larus vegae,Dermasterias imbricata,FALSE,Species not in the box,Vega Gull,Animalia,Animalia,Chordata,Echinodermata,Aves,Asteroidea,Charadriiformes,Valvatida,Laridae,Asteropseidae,Larus,Dermasterias,0.002844096,5,"[{""species"": ""Larus glaucescens"", ""common_name"": ""Glaucous-winged gull"", ""score"": 0.901813805103302}, {""species"": ""Larus occidentalis"", ""common_name"": ""Western gull"", ""score"": 0.05245542526245117}, {""species"": ""Larus californicus"", ""common_name"": ""California Gull"", ""score"": 0.021365024149417877}, {""species"": ""Larus smithsonianus"", ""common_name"": ""American Herring Gull"", ""score"": 0.0034318906255066395}, {""species"": ""Larus vegae"", ""common_name"": ""Vega Gull"", ""score"": 0.0028440956957638264}]"
obs_10317797_photo_14298032_box2.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,2,2,Odontaster penicillatus,Dermasterias imbricata,FALSE,Species features not very clear,,Animalia,Animalia,Echinodermata,Echinodermata,Asteroidea,Asteroidea,Valvatida,Valvatida,Odontasteridae,Asteropseidae,Odontaster,Dermasterias,0.059523359,1,"[{""species"": ""Odontaster penicillatus"", ""common_name"": """", ""score"": 0.059523358941078186}, {""species"": ""Stellaster princeps"", ""common_name"": """", ""score"": 0.05721467733383179}, {""species"": ""Patiria pectinifera"", ""common_name"": ""Blue bat star"", ""score"": 0.05622202530503273}, {""species"": ""Dipsacaster pretiosus"", ""common_name"": """", ""score"": 0.04452892765402794}, {""species"": ""Ceramaster japonicus"", ""common_name"": ""Bat star"", ""score"": 0.04329743608832359}]"
obs_10317797_photo_14298032_box2.jpg,/rs1/researchers/a/amallav/results/outputs_crop/obs_10317797_photo_14298032_box2.jpg,obs_10317797_photo_14298032,obs_10317797_photo_14298032,2,2,Stellaster princeps,Dermasterias imbricata,FALSE,Species features not very clear,,Animalia,Animalia,Echinodermata,Echinodermata,Asteroidea,Asteroidea,Valvatida,Valvatida,Goniasteridae,Asteropseidae,Stellaster,Dermasterias,0.057214677,2,"[{""species"": ""Odontaster penicillatus"", ""common_name"": """", ""score"": 0.059523358941078186}, {""species"": ""Stellaster princeps"", ""common_name"": """", ""score"": 0.05721467733383179}, {""species"": ""Patiria pectinifera"", ""common_name"": ""Blue bat star"", ""score"": 0.05622202530503273}, {""species"": ""Dipsacaster pretiosus"", ""common_name"": """", ""score"": 0.04452892765402794}, {""species"": ""Ceramaster japonicus"", ""common_name"": ""Bat star"", ""score"": 0.04329743608832359}]"
